id_produto,nome_medicamento,categoria_regulatoria,numero_registro_produto,data_vencimento_registro,numero_processo,classe_terapeutica,cod_empresa,empresa_detentora_registro,principio_ativo
842,BETAMETASONA,GENÉRICO,105830580,2027-01-11,25351111826200729,GLICOCORTICOIDES SISTEMICOS,45992062000165,GERMED FARMACEUTICA LTDA,BETAMETASONA
843,BETAMETASONA,GENÉRICO,135690463,2012-01-11,25351110198200764,GLICOCORTICOIDES SISTEMICOS,00923140000131,EMS SIGMA PHARMA LTDA,BETAMETASONA
846,BETATRINTA,SIMILAR,100430917,2029-01-10,2.53511E+16,GLICOCORTICOIDES SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,DIPROPIONATO DE BETAMETASONA +  FOSFATO DISSÓDICO DE BETAMETASONA
847,BETEGLID,SIMILAR,126750331,2028-01-10,25351097586201552,ANTIDIABETICOS,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,GLICLAZIDA
848,BETES,SIMILAR,100430965,2027-01-05,25351293526200414,ANTIDIABETICOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,GLIMEPIRIDA
850,BETNELAN,,103900146,2006-01-09,25351060389200344,GLICOCORTICOIDES SISTEMICOS,33349473000158,FARMOQUÍMICA S/A,BETAMETASONA ÁLCOOL MICRONIZADA
851,BETNOVATE,NOVO,101070233,2029-01-07,25351244909200451,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,33247743000110,GLAXOSMITHKLINE BRASIL LTDA,VALERATO DE BETAMETASONA
852,BETNOVATE N,NOVO,101070216,2029-01-07,25351039831200454,GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA,33247743000110,GLAXOSMITHKLINE BRASIL LTDA,BETAMETASONA +  SULFATO DE NEOMICINA
854,BETRAT,ESPECÍFICO,114620021,2026-01-06,25351608618201809,PRODUTOS A BASE DE VIT  B 12-ASSOCIACOES MEDICAMENTOSAS,17440261000125,MYRALIS INDÚSTRIA FARMACÊUTICA LTDA,CIANOCOBALAMINA +  CLORIDRATO DE PIRIDOXINA +  NITRATO DE TIAMINA
855,BETRICORT,SIMILAR,154230088,2027-01-06,25351400362200641,GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,CETOCONAZOL +  DIPROPIONATO DE BETAMETASONA +  SULFATO DE NEOMICINA
857,BEVESPI AEROSPHERE®,NOVO,116180283,2030-01-12,25351593186201606,"ADRENÉRGICOS, PARA INALAÇÃO",60318797000100,ASTRAZENECA DO BRASIL LTDA,BROMETO DE GLICOPIRRÔNIO +  FUMARATO DE FORMOTEROL DI-HIDRATADO
859,BEXETON,SIMILAR,154230156,2025-01-02,25351134437200963,GLICOCORTICOIDES SISTEMICOS,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,DEXAMETASONA
861,BEZAFIBRATO,GENÉRICO,102350655,2029-01-01,25351057929200311,ANTILIPEMICOS,57507378000365,EMS S/A,BEZAFIBRATO
862,BHENA,SIMILAR,109740293,2030-01-03,25351175864201943,ANTI-HIPERTENSIVOS SIMPLES,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA,CLORIDRATO DE BENAZEPRIL
863,BIALERGE,SIMILAR,103850005,2029-01-10,2599200379170,PRODUTO P.TERAPIA SINTOMATICA DA GRIPE,83874628000143,LABORATÓRIO FARMACÊUTICO ELOFAR LTDA,CLORIDRATO DE FENILEFRINA +  MALEATO DE BRONFENIRAMINA
864,BIALU,SIMILAR,167730558,2027-01-06,25351392702201625,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE CIPROFLOXACINO 
865,BIALUDEX,SIMILAR,167730070,2029-01-02,25351628163200787,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,DEXAMETASONA +  CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
867,BIBAG,ESPECÍFICO,132230009,2026-01-10,250000209209924,PRODUTOS PARA DIALISE,01440590000136,FRESENIUS MEDICAL CARE LTDA,BICARBONATO DE SÓDIO
868,BICALUTAMIDA,GENÉRICO,100431055,2027-01-01,25351353715201021,ANTINEOPLASICO,61190096000192,EUROFARMA LABORATÓRIOS S.A.,BICALUTAMIDA
869,BICARBONATO DE SÓDIO,ESPECÍFICO,100410130,2027-01-11,25351051495200761,MEDICACAO PARA TRATAMENTO DA ACIDOSE METABOLICA,49324221000104,FRESENIUS KABI BRASIL LTDA,BICARBONATO DE SÓDIO
870,BICARBONATO DE SÓDIO,ESPECÍFICO,104910071,2029-01-07,25351729396201778,MEDICACAO PARA TRATAMENTO DA ACIDOSE METABOLICA + PRODUTOS PARA TERAPIA DE INTOXICACOES,55972087000150,JP INDUSTRIA FARMACEUTICA S/A,BICARBONATO DE SÓDIO
872,"BICARBONATO DE SÓDIO 8,4 %",ESPECÍFICO,110850044,2027-01-04,25351043382201747,CONCENTRADOS PARA HEMODIÁLISE,06628333000146,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,BICARBONATO DE SÓDIO
873,BICERTO,GENÉRICO,100431249,2028-01-08,25351453597201799,ANTIINFLAMATÓRIOS E ANTIREUMÁTICOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,CETOPROFENO
874,BICERTO IV,NOVO,100431313,2030-01-07,25351002934201864,ANTIINFLAMATÓRIOS E ANTIREUMÁTICOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,CETOPROFENO
875,BICONCOR,NOVO,100890201,2025-01-09,250000028109511,DIURETICOS ASSOCIADOS A BETABLOQUEADORES,33069212000184,MERCK S/A,HIDROCLOROTIAZIDA +  HEMIFUMARATO DE BISOPROLOL
876,BIENN DIRECT,SIMILAR,104400222,2029-01-04,25351630408201899,ANTIEMETICOS E ANTINAUSEANTES,33173097000274,CELLERA FARMACÊUTICA S.A.,CLORIDRATO  DE ONDANSETRONA DI-HIDRATADO +  CLORIDRATO DE ONDANSETRONA
879,BIMAGAN,SIMILAR,154230208,2028-01-12,25351679539201216,ANTIGLAUCOMATOSOS,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,BIMATOPROSTA
881,BIMATOPROSTA,GENÉRICO,183260031,2027-01-11,25351698043201423,ANTIGLAUCOMATOSOS,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,BIMATOPROSTA
886,BIO - VAGIN,SIMILAR,122140102,2026-01-06,2.53512E+16,PRODS  GINECOLOGICOS ANTINFECC  TOPICOS ASSOC  MEDICAMENTOSAS,55980684000127,ZODIAC PRODUTOS FARMACÊUTICOS S/A,BENZOILMETRONIDAZOL +  CLORETO DE BENZALCÔNIO +  NISTATINA
887,BIO E,ESPECÍFICO,104971375,2025-01-05,25351708015200826,VITAMINAS E SUPLEMENTOS MINERAIS,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,VITAMINA E
888,BIO MANGUINHOS INFLIXIMABE,BIOLÓGICO,110630142,2030-01-06,25351264986201527,ANTINFLAMATORIOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,INFLIXIMABE
889,BIO-C,ESPECÍFICO,104970247,2026-01-12,250000342239626,MONOVITAMINAS EXCETO VITAMINA K,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,ÁCIDO ASCÓRBICO
890,BIO-MANGUINHOS ALFATALIGLICERASE,BIOLÓGICO,110630137,2029-01-08,25351743440201342,ENZIMA PARA REPOSIÇAO,33781055000135,FUNDAÇÃO OSWALDO CRUZ,ALFATALIGLICERASE
891,BIO-MANGUINHOS BETAINTERFERONA 1A,BIOLÓGICO,110630145,2026-01-02,25351803878201666,IMUNOMODULADOR,33781055000135,FUNDAÇÃO OSWALDO CRUZ,BETAINTERFERONA 1A
892,BIO-MANGUINHOS ETANERCEPTE,BIOLÓGICO,110630151,2029-01-09,25351387214201949,ANTINFLAMATORIOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,ETANERCEPTE
893,BIO-MANGUINHOS GOLIMUMABE,BIOLÓGICO,110630155,2031-01-01,25351731238202083,ANTINFLAMATORIOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,GOLIMUMABE
895,BIO-MANGUINHOS SOMATROPINA,BIOLÓGICO,110630159,2031-01-06,25351894424202022,HORMONIO RECOMBINANTE DO CRESCIMENTO HUMANO,33781055000135,FUNDAÇÃO OSWALDO CRUZ,SOMATROPINA
897,BIOEZULEN,SIMILAR,105730585,2025-01-02,25351687993201807,CITOSTATICOS ALQUILANTES,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,OXALIPLATINA
898,BIOFENAC,SIMILAR,105730140,2028-01-07,2500000306685,ANTINFLAMATORIOS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,DICLOFENACO DIETILAMÔNIO +  DICLOFENACO SÓDICO +  DICLOFENACO ÁCIDO
899,BIOFLAC,SIMILAR,102980289,2026-01-10,253510215550136,ANTINFLAMATORIOS,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,MELOXICAM
900,BIOFLADEX,SIMILAR,102351032,2026-01-06,25351313074200810,ANTINFLAMATORIOS,57507378000365,EMS S/A,DICLOFENACO DIETILAMÔNIO
901,BIOFLAN,FITOTERÁPICO,114620016,2028-01-05,25351608496201842,AGENTES ANTI-INFLAMATÓRIOS + FITOTERAPICO SIMPLES,17440261000125,MYRALIS INDÚSTRIA FARMACÊUTICA LTDA,HARPAGOPHYTUM PROCUMBENS DC. EX MEISSN.
902,BIOFOR C,ESPECÍFICO,116950036,2028-01-04,25351652666200773,NEUROTONICO,29346301000153,LABORATÓRIO FARMACÊUTICO VITAMED LTDA,ASPARTATO DE ARGININA +  ÁCIDO ASCÓRBICO
903,BIOFORTÔNICO,ESPECÍFICO,117170067,2027-01-12,25351341293200716,ANTIANEMICOS A BASE DE FERRO - ASSOCIACOES MEDICAMENTOSAS,25773037000183,PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A,CLORIDRATO DE PIRIDOXINA +  NICOTINAMIDA +  SULFATO FERROSO HEPTAIDRATADO
904,BIOGINKGO BIONATUS,FITOTERÁPICO,120090028,2028-01-06,25351471579201213,VASODILATADORES CEREBRAIS,68032192000151,BIONATUS LABORATÓRIO BOTÂNICO LTDA,GINKGO BILOBA L.
907,BIOHEPATON,FITOTERÁPICO,117170074,2030-01-01,25351176531200978,COLAGOGOS E COLERETICOS + FITOTERAPICO SIMPLES,25773037000183,PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A,PEUMUS BOLDUS MOLINA
908,BIOMAG,SIMILAR,105730371,2027-01-09,25351462625200614,ANOREXICOS SIMPLES,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,CLORIDRATO DE SIBUTRAMINA
909,BIOMATROP,BIOLÓGICO,105730529,2026-01-04,25351691130201826,HORMONIO RECOMBINANTE DO CRESCIMENTO HUMANO,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,SOMATROPINA
910,BIOSENG,FITOTERÁPICO,138410040,2030-01-03,25351389191200904,PSICOANALETICOS,02456955000183,NATULAB LABORATÓRIO S.A,PANAX GINSENG C. A. MEY.
913,BIOTOSS,FITOTERÁPICO,120090034,2032-01-01,25351606706202163,EXPECTORANTES,68032192000151,BIONATUS LABORATÓRIO BOTÂNICO LTDA,MIKANIA GLOMERATA SPRENG.
914,BIOVICERIN,BIOLÓGICO,104430009,2030-01-01,2599201319652,OUTROS COADJUVANTES DO TRATAMENTO DA DIARREIA,92670801000182,GEYER MEDICAMENTOS S/A,BACILLUS CEREUS
917,BIPHOZYL,ESPECÍFICO,106830187,2030-01-06,25351162548201910,PRODUTOS PARA HEMODIALISE,49351786000261,BAXTER HOSPITALAR LTDA,BICARBONATO DE SÓDIO +  CLORETO DE MAGNÉSIO HEXAIDRATADO +  CLORETO DE POTÁSSIO +  CLORETO DE SÓDIO +  FOSFATO DE SÓDIO DIBÁSICO DI-HIDRATADO
918,BIPROSLAM,SIMILAR,141070026,2025-01-07,250000236459928,GLICOCORTICOIDES SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS,02501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,DIPROPIONATO DE BETAMETASONA +  FOSFATO DISSÓDICO DE BETAMETASONA
920,BISALAX,SIMILAR,104971168,2029-01-11,250000209539983,LAXANTES,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,BISACODIL
921,BISMU-JET,NOVO,167730344,2025-01-06,25351658904201032,ANTINFECCIOSOS E ANTISSEPTICOS TOPICOS PARA OROFARINGE,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE PROCAÍNA +  SULFATO DE NEOMICINA +  TARTARATO DE BISMUTO E SÓDIO
922,BISOLPHAR,SIMILAR,141070079,2026-01-02,25351497419200978,EXPECTORANTES BALSAMICOS E MUCOLITICO,02501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,CLORIDRATO DE BROMEXINA
923,BISOLVON,NOVO,183260383,2025-01-10,25351411936201921,EXPECTORANTES,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,CLORIDRATO DE BROMEXINA
924,BISOPRO-GRAN,SIMILAR,167730342,2026-01-07,25351608762200784,BETABLOQUEADORES SIMPLES,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,HEMIFUMARATO DE BISOPROLOL
925,BISSULFATO DE CLOPIDOGREL,GENÉRICO,100470424,2027-01-08,25351484645200638,OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,BISSULFATO DE CLOPIDOGREL
926,BISSULFATO DE CLOPIDOGREL,GENÉRICO,110390170,2029-01-06,25351175998201443,OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,BISSULFATO DE CLOPIDOGREL
927,BISSULFATO DE CLOPIDOGREL,GENÉRICO,183260045,2027-01-09,25351696701201465,OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,BISSULFATO DE CLOPIDOGREL
928,BISSULFATO DE CLOPIDOGREL,GENÉRICO,100431133,2025-01-06,25351675226201413,OUTROS PRODUTOS COM ACAO NO APARELHO CARDIOVASCULAR,61190096000192,EUROFARMA LABORATÓRIOS S.A.,BISSULFATO DE CLOPIDOGREL
929,BISSULFATO DE CLOPIDOGREL,GENÉRICO,151670046,2026-01-02,25351139246201311,OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR,04301884000175,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,BISSULFATO DE CLOPIDOGREL
930,BISSULFATO DE CLOPIDOGREL,GENÉRICO,143810182,2026-01-04,25351359619201252,OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR,02814497000107,CIMED INDUSTRIA S.A,BISSULFATO DE CLOPIDOGREL
931,BISSULFATO DE CLOPIDOGREL,GENÉRICO,154230226,2026-01-04,25351495494201296,OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,BISSULFATO DE CLOPIDOGREL
932,BISSULFATO DE CLOPIDOGREL,GENÉRICO,155840510,2026-01-05,25351010593201156,OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,BISSULFATO DE CLOPIDOGREL
933,BISURAN,SIMILAR,102350893,2027-01-10,25351400988200658,EXPECTORANTES SIMPLES,57507378000365,EMS S/A,CLORIDRATO DE BROMEXINA
935,BLAUBIMAX,BIOLÓGICO,116370040,2030-01-06,250000043319962,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,58430828000160,BLAU FARMACÊUTICA S.A.,ALBUMINA HUMANA
937,BLAZTERE,NOVO,110130284,2029-01-07,25351071698201701,SUPRESSORES DA REABSORCAO OSSEA,44363661000157,GLENMARK FARMACÊUTICA LTDA,ÁCIDO ZOLEDRÔNICO
938,BLEU PATENTE V,SIMILAR,149800004,2026-01-06,2599201412168,CONTRASTES RADIOLOGICOS,42180406000143,GUERBET PRODUTOS RADIOLÓGICOS LTDA,SAL SÓDICO
941,BOLDINE,FITOTERÁPICO,115570065,2028-01-11,25351222418200882,COLAGOGOS E COLERETICOS,08939548000103,INFAN INDUSTRIA QUIMICA FARMACEUTICA NACIONAL S/A,PEUMUS BOLDUS MOLINA
942,BOLDO BELFAR,FITOTERÁPICO,105710143,2025-01-11,25351745189200961,COLAGOGOS E COLERETICOS + FITOTERAPICO SIMPLES,18324343000177,BELFAR LTDA,PEUMUS BOLDUS MOLINA
943,BOLDO KLEIN,FITOTERÁPICO,104730036,2028-01-07,25351221230200817,COLAGOGOS E COLERETICOS,92762277000170,VIDORA FARMACÊUTICA LTDA,PEUMUS BOLDUS MOLINA
944,BOLT CAPS,BIOLÓGICO,100431375,2027-01-04,25351151058202102,OUTROS PRODUTOS COM ACAO NO SISTEMA MUSCULO ESQUELETICO,61190096000192,EUROFARMA LABORATÓRIOS S.A.,SULFATO DE CONDROITINA +  SULFATO DE GLICOSAMINA
945,BONAGRAN,SIMILAR,167730524,2027-01-03,25351481993201544,SUPRESSORES DA REABSORCAO OSSEA,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,ALENDRONATO DE SÓDIO TRI-HIDRATADO
946,BONAR,SIMILAR,105730676,2030-01-04,25351856030201851,ANTIBIOTICOS ANTINEOPLASICOS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,SULFATO DE BLEOMICINA
948,BONEPREV,SIMILAR,100470473,2025-01-01,25351745879200817,SUPRESSORES DA REABSORCAO OSSEA,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,ALENDRONATO DE SÓDIO
951,BORTEZOMIBE,GENÉRICO,151430022,2029-01-11,25351594103201606,ANTINEOPLASICOS CITOTOXICOS,03978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,BORTEZOMIBE
953,BORTEZOMIBE,GENÉRICO,146820062,2028-01-05,25351725716201526,ANTINEOPLASICOS CITOTOXICOS,05035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,BORTEZOMIBE
954,BORTYZ,SIMILAR,155370037,2029-01-12,25351421010201430,ANTINEOPLASICOS CITOTOXICOS,64171697000146,ACCORD FARMACÊUTICA LTDA,BORTEZOMIBE
956,BOTOX,NOVO,101470045,2027-01-09,250000055089118,AGENTE PARALISANTE NEUROMUSCULAR,43426626000177,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,TOXINA BOTULÍNICA A
957,BOTULIFT,BIOLÓGICO,106460180,2030-01-01,25351395509200836,AGENTE PARALISANTE NEUROMUSCULAR,61282661000141,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,TOXINA BOTULÍNICA A
958,BOTULIM,BIOLÓGICO,116370143,2027-01-02,25351386067201431,AGENTE PARALISANTE NEUROMUSCULAR,58430828000160,BLAU FARMACÊUTICA S.A.,TOXINA BOTULÍNICA A
959,BOZORED,SIMILAR,151430027,2027-01-07,25351144175201725,ANTINEOPLASICOS CITOTOXICOS,03978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,BORTEZOMIBE
961,BRAMICAR,SIMILAR,135690706,2027-01-01,25351493050201645,ANTI-HIPERTENSIVOS,00923140000131,EMS SIGMA PHARMA LTDA,TELMISARTANA
962,BRAMITOB,NOVO,100580112,2029-01-01,25351374035200627,AMINOGLICOSIDEOS,61363032000146,CHIESI FARMACÊUTICA LTDA,TOBRAMICINA
963,BRANTA,NOVO,105250032,2028-01-10,25351029898200723,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,33078528000132,TORRENT DO BRASIL LTDA,BESILATO DE ANLODIPINO +  LOSARTANA POTÁSSICA
964,BRASART,SIMILAR,135690696,2026-01-12,25351523541201547,ANTI-HIPERTENSIVOS SIMPLES,00923140000131,EMS SIGMA PHARMA LTDA,VALSARTANA
965,BRASART BCC,SIMILAR,135690702,2027-01-01,25351437164201613,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,00923140000131,EMS SIGMA PHARMA LTDA,BESILATO DE ANLODIPINO +  VALSARTANA
966,BRASART HCT,SIMILAR,135690732,2028-01-09,25351132683201761,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,00923140000131,EMS SIGMA PHARMA LTDA,HIDROCLOROTIAZIDA +  VALSARTANA
967,BRAVAN,SIMILAR,105730434,2027-01-05,25351777873201004,ANTI-HIPERTENSIVOS SIMPLES,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VALSARTANA
968,BRAVAN DUO,SIMILAR,105730737,2030-01-03,25351094902201412,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,BESILATO DE ANLODIPINO +  VALSARTANA
969,BRAVAN HCT,SIMILAR,105730514,2028-01-04,25351338376201113,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,HIDROCLOROTIAZIDA +  VALSARTANA
971,BRECILA,SIMILAR,155370016,2029-01-08,25351840722200812,ANTIBIOTICOS ANTINEOPLASICOS,64171697000146,ACCORD FARMACÊUTICA LTDA,CLORIDRATO DE EPIRRUBICINA
972,BREELET,SIMILAR,106460219,2031-01-08,25351082066201979,ANTINEOPLASICO,61282661000141,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,LETROZOL
973,BREVIBLOC,SIMILAR,102980227,2029-01-04,250000274589761,BETABLOQUEADORES SIMPLES,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,CLORIDRATO DE ESMOLOL
974,BREVIBLOC DILUÍDO,NOVO,102980470,2028-01-07,25351356554201454,BETABLOQUEADORES SIMPLES,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,CLORIDRATO DE ESMOLOL
976,BRIDION,NOVO,101710179,2029-01-10,25351058731200851,OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF,03560974000118,MERCK SHARP & DOHME FARMACEUTICA LTDA.,SUGAMADEX SÓDICO
977,BRILINTA,NOVO,116180238,2025-01-12,25351745856200990,ANTIAGREGANTE PLAQUETARIO,60318797000100,ASTRAZENECA DO BRASIL LTDA,TICAGRELOR
978,BRILIV,FITOTERÁPICO,103700734,2029-01-06,25351839266201823,EXPECTORANTES + FITOTERAPICO SIMPLES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,HEDERA HELIX L.
979,BRINEURA,BIOLÓGICO,173330003,2028-01-07,25351148686201805,ENZIMA PARA REPOSIÇAO,08002360000134,BIOMARIN BRASIL FARMACÊUTICA LTDA,ALFACERLIPONASE
980,BRINTELLIX,NOVO,104750052,2030-01-10,25351162249201361,ANTIDEPRESSIVOS,04522600000170,LUNDBECK BRASIL LTDA,BROMIDRATO DE VORTIOXETINA
981,BRITENS,SIMILAR,104971401,2026-01-08,25351245312201586,ANTIGLAUCOMATOSOS,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,MALEATO DE TIMOLOL +  TARTARATO DE BRIMONIDINA
982,BROMAZEPAM,GENÉRICO,102350469,2025-01-08,253510159550059,ANSIOLITICOS SIMPLES,57507378000365,EMS S/A,BROMAZEPAM
983,BROMAZEPAM,GENÉRICO,104971206,2027-01-02,253510028130111,ANSIOLITICOS SIMPLES,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,BROMAZEPAM
986,BROMAZEPAM,GENÉRICO,105830838,2026-01-11,25351490780201511,ANSIOLITICOS SIMPLES,45992062000165,GERMED FARMACEUTICA LTDA,BROMAZEPAM
987,BROMAZEPAM (PORTARIA 344/98 - LISTA B1),GENÉRICO,155840298,2025-01-11,25351534890201195,ANSIOLITICOS SIMPLES,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,BROMAZEPAM
990,BROMETO DE IPRATROPIO,GENÉRICO,104971205,2027-01-02,253510300110129,BRONCODILATADORES,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,BROMETO DE IPRATRÓPIO
992,BROMETO DE IPRATRÓPIO,GENÉRICO,103700466,2025-01-07,25351126136200511,BRONCODILATADORES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,BROMETO DE IPRATRÓPIO
994,BROMETO DE IPRATRÓPIO,GENÉRICO,126750122,2025-01-09,25351245627200931,BRONCODILATADORES,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,BROMETO DE IPRATRÓPIO
995,BROMETO DE IPRATRÓPIO,GENÉRICO,155840104,2025-01-04,25351535018201194,BRONCODILATADORES,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,BROMETO DE IPRATRÓPIO
996,BROMETO DE N-BUTILESCOPOLAMINA + DIPIRONA,GENÉRICO,125680083,2028-01-06,25351202613200209,ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS,73856593000166,PRATI DONADUZZI & CIA LTDA,BUTILBROMETO DE ESCOPOLAMINA +  DIPIRONA
998,BROMETO DE PINAVÉRIO,GENÉRICO,167730371,2027-01-05,25351171762200975,ANTIESPASMODICOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,BROMETO DE PINAVÉRIO
1000,BROMETO DE PIPECURONIO,NOVO,123610043,2006-01-04,253510310100011,BLOQUEADOR NEUROMUSCULAR,64711500000114,UCB BIOPHARMA LTDA.,
1003,BROMIDRATO DE CITALOPRAM,GENÉRICO,105830563,2029-01-10,25351147980200739,ANTIDEPRESSIVOS,45992062000165,GERMED FARMACEUTICA LTDA,BROMIDRATO DE CITALOPRAM
1004,BROMIDRATO DE CITALOPRAM,GENÉRICO,167730235,2029-01-10,25351661747201078,ANTIDEPRESSIVOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,BROMIDRATO DE CITALOPRAM
1005,BROMIDRATO DE DARIFENACINA,GENÉRICO,122140098,2026-01-10,25351320066201526,OUTROS PRODUTOS COM ACAO NO TRATO URINARIO,55980684000127,ZODIAC PRODUTOS FARMACÊUTICOS S/A,BROMIDRATO DE DARIFENACINA
1007,BROMIDRATO DE FENOTEROL,GENÉRICO,103700467,2025-01-07,253510062510095,BRONCODILATADORES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,BROMIDRATO DE FENOTEROL
1008,BROMIDRATO DE GALANTAMINA,GENÉRICO,100330179,2025-01-05,25351117344201387,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,61230314000175,LIBBS FARMACÊUTICA LTDA,BROMIDRATO DE GALANTAMINA
