id_loja,cod,varejista,nlj,tipo,cep,lat_long
3454,1177694774586845461,RETAILER 4,STORE 10486,STORE TYPE 14,24073,"37.13,-80.42"
3455,1178445088981625930,RETAILER 6,STORE 26305,STORE TYPE 16,11725,"40.84,-73.28"
3456,1178657255890682578,RETAILER 6,STORE 06009,STORE TYPE 23,42262,"36.68,-87.45"
3457,1179378916650967193,RETAILER 1,STORE 32832,STORE TYPE 24,22460,"37.87,-76.61"
3458,1179503803509201208,RETAILER 1,STORE 21505,STORE TYPE 24,27944,"36.17,-76.42"
3459,1179515903709542753,RETAILER 6,STORE 12296,STORE TYPE 23,95307,"37.55,-120.95"
3460,1181002212038967964,RETAILER 1,STORE 19654,STORE TYPE 24,87410,"36.87,-107.88"
3461,1181132358149644287,RETAILER 1,STORE 00287,STORE TYPE 24,97733,"43.37,-122.02"
3462,1181518572056453021,RETAILER 1,STORE 28406,STORE TYPE 18,79556,"32.46,-100.36"
3463,1181861231913400163,RETAILER 4,STORE 12439,STORE TYPE 14,64117,"39.16,-94.52"
3464,1181925785813028153,RETAILER 4,STORE 02198,STORE TYPE 14,25504,"38.38,-82.27"
3465,1181954420518498902,RETAILER 6,STORE 04726,STORE TYPE 23,78852,"28.73,-100.32"
3466,1182366763392811065,RETAILER 1,STORE 30810,STORE TYPE 24,70380,"29.73,-91.13"
3467,1182401019227456300,RETAILER 6,STORE 33570,STORE TYPE 23,30338,"33.95,-84.32"
3468,1183968671720707277,RETAILER 1,STORE 08043,STORE TYPE 24,27217,"36.19,-79.38"
3469,1183975097781525414,RETAILER 6,STORE 26689,STORE TYPE 23,27410,"36.12,-79.89"
3470,1184065862630390923,RETAILER 1,STORE 06085,STORE TYPE 18,46342,"41.52,-87.24"
3471,1184263357549578380,RETAILER 4,STORE 08517,STORE TYPE 14,95648,"38.92,-121.31"
3472,1184317616654597162,RETAILER 1,STORE 29146,STORE TYPE 24,27253,"35.97,-79.35"
3473,1185736051430124728,RETAILER 1,STORE 30114,STORE TYPE 15,18610,"41.07,-75.55"
3474,1186089951684251282,RETAILER 1,STORE 28241,STORE TYPE 24,69140,"40.85,-101.77"
3475,1186239819136627851,RETAILER 6,STORE 04569,STORE TYPE 23,46320,"41.69,-87.51"
3476,1186408429738704282,RETAILER 1,STORE 03795,STORE TYPE 24,20653,"38.24,-76.43"
3477,1186782276887158842,RETAILER 1,STORE 27346,STORE TYPE 24,39041,"32.40,-90.47"
3478,1187482235258299625,RETAILER 6,STORE 12563,STORE TYPE 23,19963,"38.94,-75.36"
3479,1187885762161703479,RETAILER 1,STORE 33106,STORE TYPE 15,38967,"33.46,-89.73"
3480,1188517912013662216,RETAILER 1,STORE 25529,STORE TYPE 18,71360,"31.33,-92.36"
3481,1188724134288317263,RETAILER 1,STORE 05254,STORE TYPE 24,35951,"34.34,-86.16"
3482,1189116449397836537,RETAILER 4,STORE 03341,STORE TYPE 14,46383,"41.46,-87.01"
3483,1189484240619467424,RETAILER 1,STORE 33030,STORE TYPE 24,62702,"39.82,-89.64"
3484,1189584117788887158,RETAILER 1,STORE 06909,STORE TYPE 24,40322,"37.94,-83.63"
3485,1189994794520749156,RETAILER 6,STORE 29326,STORE TYPE 23,28078,"35.41,-80.86"
3486,1190700339175621853,RETAILER 1,STORE 07491,STORE TYPE 24,38052,"35.09,-88.92"
3487,1191162650382804821,RETAILER 1,STORE 13285,STORE TYPE 24,02893,"41.68,-71.52"
3488,1191667224851296114,RETAILER 1,STORE 31339,STORE TYPE 24,49801,"45.96,-87.98"
3489,1191769630689073236,RETAILER 1,STORE 15903,STORE TYPE 24,71941,"34.25,-92.95"
3490,1192049423703566864,RETAILER 1,STORE 16735,STORE TYPE 18,30513,"34.82,-84.32"
3491,1192232944056987497,RETAILER 1,STORE 16829,STORE TYPE 24,72469,"35.95,-91.29"
3492,1192248762643172977,RETAILER 1,STORE 24908,STORE TYPE 24,65753,"37.00,-93.04"
3493,1192682855577172328,RETAILER 7,STORE 18925,STORE TYPE 20,70816,"30.43,-91.02"
3494,1193050368061004093,RETAILER 4,STORE 32874,STORE TYPE 14,53214,"43.02,-88.01"
3495,1193097870611628163,RETAILER 1,STORE 01454,STORE TYPE 24,71409,"31.31,-92.69"
3496,1193128053747727014,RETAILER 6,STORE 25540,STORE TYPE 23,59301,"46.29,-105.76"
3497,1194450132210974509,RETAILER 6,STORE 13891,STORE TYPE 23,53129,"42.94,-88.00"
3498,1194465723503866780,RETAILER 6,STORE 04132,STORE TYPE 16,77954,"29.10,-97.28"
3499,1194507486888764067,RETAILER 6,STORE 02168,STORE TYPE 23,49418,"42.88,-85.77"
3500,1194686621273970362,RETAILER 1,STORE 01879,STORE TYPE 18,43338,"40.56,-82.76"
3501,1194836111288031596,RETAILER 6,STORE 00444,STORE TYPE 23,39194,"32.84,-90.52"
3502,1194873278825738778,RETAILER 1,STORE 12507,STORE TYPE 24,63654,"37.49,-90.86"
3503,1195133405072188186,RETAILER 6,STORE 09873,STORE TYPE 23,28326,"35.27,-79.15"
3504,1195342097126678432,RETAILER 1,STORE 34219,STORE TYPE 15,05468,"44.66,-73.14"
3505,1195615591299337441,RETAILER 4,STORE 17486,STORE TYPE 14,21401,"38.99,-76.55"
3506,1195615931113799682,RETAILER 1,STORE 23191,STORE TYPE 18,57106,"43.51,-96.84"
3507,1195736350578168528,RETAILER 7,STORE 04086,STORE TYPE 20,11232,"40.66,-74.00"
3508,1195854423710512100,RETAILER 6,STORE 33358,STORE TYPE 23,76048,"32.42,-97.81"
3509,1196406670993652762,RETAILER 1,STORE 31052,STORE TYPE 24,30755,"34.87,-85.04"
3510,1196478218237307365,RETAILER 1,STORE 01181,STORE TYPE 24,73107,"35.48,-97.58"
3511,1196557299193700767,RETAILER 6,STORE 11629,STORE TYPE 16,73651,"35.01,-99.08"
3512,1196918280733617363,RETAILER 6,STORE 25427,STORE TYPE 23,36507,"30.86,-87.74"
3513,1197166537347950455,RETAILER 6,STORE 24900,STORE TYPE 23,76054,"32.86,-97.18"
3514,1197253946307413874,RETAILER 1,STORE 04779,STORE TYPE 18,29582,"33.83,-78.66"
3515,1197260770252844540,RETAILER 4,STORE 11422,STORE TYPE 14,93065,"34.26,-118.78"
3516,1198057965911244532,RETAILER 6,STORE 16642,STORE TYPE 23,44820,"40.82,-82.97"
3517,1198119645069153838,RETAILER 1,STORE 11471,STORE TYPE 24,73089,"35.27,-97.79"
3518,1198166252973268639,RETAILER 1,STORE 17520,STORE TYPE 24,16424,"41.66,-80.44"
3519,1198400121426229887,RETAILER 1,STORE 27142,STORE TYPE 15,77573,"29.50,-95.09"
3520,1198961782837149467,RETAILER 6,STORE 23761,STORE TYPE 23,74011,"35.98,-95.81"
3521,1199304344008183564,RETAILER 1,STORE 25825,STORE TYPE 18,23320,"36.76,-76.21"
3522,1199539983957577159,RETAILER 1,STORE 23799,STORE TYPE 24,01225,"42.56,-73.15"
3523,1200198693966187096,RETAILER 1,STORE 21177,STORE TYPE 18,19148,"39.91,-75.15"
3524,1200970821857050846,RETAILER 1,STORE 12606,STORE TYPE 18,74953,"35.04,-94.61"
3525,1201153945013736471,RETAILER 1,STORE 18072,STORE TYPE 18,21863,"38.19,-75.40"
3526,1201260687671364433,RETAILER 1,STORE 22159,STORE TYPE 18,56058,"44.44,-93.91"
3527,1201316557220835066,RETAILER 1,STORE 14405,STORE TYPE 24,85307,"33.54,-112.31"
3528,1201440154233459761,RETAILER 6,STORE 11988,STORE TYPE 23,78410,"27.84,-97.60"
3529,1202991896509608251,RETAILER 6,STORE 15336,STORE TYPE 23,64804,"37.02,-94.51"
3530,1203991554105857635,RETAILER 6,STORE 18569,STORE TYPE 23,40241,"38.30,-85.58"
3531,1204195937677063817,RETAILER 4,STORE 03743,STORE TYPE 14,70508,"30.16,-92.03"
3532,1206439162682132972,RETAILER 1,STORE 10496,STORE TYPE 24,74074,"36.08,-97.07"
3533,1206711933024413694,RETAILER 1,STORE 04088,STORE TYPE 24,30016,"33.52,-83.93"
3534,1207470432127702043,RETAILER 6,STORE 23585,STORE TYPE 16,06790,"41.83,-73.13"
3535,1207548064285354076,RETAILER 1,STORE 23748,STORE TYPE 24,15068,"40.56,-79.73"
3536,1208106011229949300,RETAILER 6,STORE 20718,STORE TYPE 23,14891,"42.38,-76.95"
3537,1208712171666911206,RETAILER 1,STORE 07901,STORE TYPE 24,32310,"30.39,-84.51"
3538,1208770686385276484,RETAILER 1,STORE 18012,STORE TYPE 18,14895,"42.08,-77.94"
3539,1208818205425711329,RETAILER 4,STORE 33337,STORE TYPE 14,85042,"33.37,-112.04"
3540,1209554796985958530,RETAILER 6,STORE 32886,STORE TYPE 23,92841,"33.79,-117.98"
3541,1211348439849149698,RETAILER 1,STORE 07574,STORE TYPE 24,54971,"43.86,-88.83"
3542,1211444540985508353,RETAILER 6,STORE 06180,STORE TYPE 23,74462,"35.29,-95.16"
3543,1211904356218446528,RETAILER 1,STORE 12570,STORE TYPE 18,44704,"40.80,-81.34"
3544,1211941336325447810,RETAILER 6,STORE 21746,STORE TYPE 16,98204,"47.90,-122.26"
3545,1211949372736915269,RETAILER 7,STORE 30942,STORE TYPE 20,07036,"40.62,-74.24"
3546,1212613178194086366,RETAILER 4,STORE 23493,STORE TYPE 14,79936,"31.78,-106.30"
3547,1212871652721549821,RETAILER 1,STORE 31988,STORE TYPE 24,38506,"36.19,-85.43"
3548,1212938709719466514,RETAILER 1,STORE 10800,STORE TYPE 24,76801,"31.75,-99.03"
3549,1212939845111899188,RETAILER 1,STORE 26846,STORE TYPE 24,49459,"43.74,-86.11"
3550,1213104578866891077,RETAILER 1,STORE 23742,STORE TYPE 24,78155,"29.54,-97.94"
3551,1213138567087109726,RETAILER 1,STORE 24707,STORE TYPE 18,63037,"38.43,-91.30"
3552,1213333683258574294,RETAILER 6,STORE 10235,STORE TYPE 23,82718,"43.88,-105.62"
3553,1214949399550001714,RETAILER 6,STORE 17399,STORE TYPE 03,80014,"39.66,-104.84"
3554,1215053758478675152,RETAILER 7,STORE 30265,STORE TYPE 20,34135,"26.36,-81.75"
3555,1215287756029228752,RETAILER 1,STORE 12386,STORE TYPE 24,46746,"41.73,-85.34"
3556,1217142961786241048,RETAILER 1,STORE 15125,STORE TYPE 24,29588,"33.67,-79.02"
3557,1217212478377585918,RETAILER 1,STORE 05222,STORE TYPE 24,38330,"36.07,-89.03"
3558,1217499847710032922,RETAILER 1,STORE 13352,STORE TYPE 24,32724,"29.06,-81.23"
3559,1219339022903398363,RETAILER 6,STORE 06263,STORE TYPE 23,75703,"32.24,-95.32"
3560,1219546926867612587,RETAILER 1,STORE 01250,STORE TYPE 24,30909,"33.47,-82.08"
3561,1219564962112017183,RETAILER 1,STORE 33274,STORE TYPE 24,32713,"28.88,-81.33"
3562,1219660308489972015,RETAILER 1,STORE 26450,STORE TYPE 18,60416,"41.29,-88.28"
3563,1219826397315472319,RETAILER 6,STORE 14603,STORE TYPE 23,24263,"36.67,-83.15"
3564,1220192684540299632,RETAILER 1,STORE 23306,STORE TYPE 24,46987,"40.57,-85.77"
3565,1220641246757369986,RETAILER 4,STORE 26231,STORE TYPE 14,87114,"35.20,-106.69"
3566,1221186134445297382,RETAILER 1,STORE 01950,STORE TYPE 24,35757,"34.78,-86.75"
3567,1221562925280929719,RETAILER 1,STORE 01305,STORE TYPE 24,29303,"34.99,-81.96"
3568,1221904539066555915,RETAILER 6,STORE 08436,STORE TYPE 23,83714,"43.73,-116.29"
3569,1221926001721361727,RETAILER 1,STORE 18033,STORE TYPE 24,79083,"35.89,-101.51"
3570,1222371036806613264,RETAILER 1,STORE 16783,STORE TYPE 24,39819,"30.78,-84.64"
3571,1222388335341890954,RETAILER 1,STORE 34134,STORE TYPE 18,37207,"36.23,-86.78"
3572,1222677637778781072,RETAILER 6,STORE 23594,STORE TYPE 23,85251,"33.49,-111.92"
3573,1223114707297539185,RETAILER 6,STORE 20210,STORE TYPE 23,45177,"39.46,-83.84"
3574,1224226010154887623,RETAILER 1,STORE 28386,STORE TYPE 18,10566,"41.29,-73.92"
3575,1224236852642456340,RETAILER 1,STORE 24442,STORE TYPE 24,73501,"34.56,-98.29"
3576,1224753304719543507,RETAILER 1,STORE 07743,STORE TYPE 24,32065,"30.15,-81.80"
3577,1225006454252074528,RETAILER 1,STORE 07578,STORE TYPE 24,71433,"31.00,-92.64"
3578,1225069347256649881,RETAILER 1,STORE 32205,STORE TYPE 24,78210,"29.40,-98.46"
3579,1225076429926940073,RETAILER 1,STORE 10876,STORE TYPE 24,87413,"36.42,-107.98"
3580,1225366311671402820,RETAILER 1,STORE 15321,STORE TYPE 18,34689,"28.15,-82.76"
3581,1225627232769549552,RETAILER 1,STORE 12689,STORE TYPE 18,76634,"31.82,-97.55"
3582,1225627232769549552,RETAILER 1,STORE 12689,STORE TYPE 15,76634,"31.82,-97.55"
3583,1226028145316970473,RETAILER 1,STORE 18668,STORE TYPE 18,79936,"31.78,-106.30"
3584,1227507838185452775,RETAILER 7,STORE 26563,STORE TYPE 20,18519,"41.46,-75.63"
3585,1227565231120819074,RETAILER 1,STORE 30173,STORE TYPE 24,27870,"36.42,-77.72"
3586,1227856310187131701,RETAILER 6,STORE 29376,STORE TYPE 23,23834,"37.29,-77.40"
3587,1228111750092817392,RETAILER 7,STORE 13248,STORE TYPE 20,48532,"43.01,-83.79"
3588,1228342608728039720,RETAILER 6,STORE 09571,STORE TYPE 23,68803,"40.96,-98.41"
3589,1228524448002785658,RETAILER 6,STORE 21029,STORE TYPE 23,61114,"42.31,-88.99"
3590,1229732189127709218,RETAILER 1,STORE 22457,STORE TYPE 24,15431,"39.95,-79.60"
3591,1229871622908851509,RETAILER 6,STORE 15075,STORE TYPE 23,07731,"40.15,-74.20"
3592,1230524862276165773,RETAILER 1,STORE 21337,STORE TYPE 24,79424,"33.47,-101.94"
3593,1230808582534600663,RETAILER 6,STORE 26696,STORE TYPE 16,08854,"40.55,-74.46"
3594,1231480741636577522,RETAILER 6,STORE 02446,STORE TYPE 23,80016,"39.60,-104.71"
3595,1231777981350744198,RETAILER 1,STORE 26199,STORE TYPE 24,13068,"42.49,-76.36"
3596,1232171535490380518,RETAILER 1,STORE 16511,STORE TYPE 18,72104,"34.34,-92.82"
3597,1232595004252828927,RETAILER 1,STORE 16979,STORE TYPE 24,13346,"42.82,-75.54"
3598,1232636472853216905,RETAILER 1,STORE 09713,STORE TYPE 24,68845,"40.72,-99.16"
3599,1232895635347011646,RETAILER 1,STORE 05283,STORE TYPE 15,32439,"30.49,-86.12"
3600,1233007300151846681,RETAILER 1,STORE 30646,STORE TYPE 24,26562,"39.65,-80.46"
3601,1233694242016634938,RETAILER 6,STORE 08402,STORE TYPE 23,47905,"40.42,-86.77"
3602,1234410656573959652,RETAILER 1,STORE 25704,STORE TYPE 24,14716,"42.39,-79.45"
3603,1234518738894866100,RETAILER 6,STORE 30386,STORE TYPE 23,77375,"30.09,-95.59"
3604,1234918918605682459,RETAILER 1,STORE 30814,STORE TYPE 24,51034,"42.16,-95.79"
3605,1235067555040798865,RETAILER 1,STORE 19915,STORE TYPE 24,32707,"28.66,-81.31"
3606,1235627306857818643,RETAILER 1,STORE 09008,STORE TYPE 18,29831,"33.30,-81.80"
3607,1235839778861312266,RETAILER 1,STORE 14067,STORE TYPE 24,39897,"30.91,-84.33"
3608,1236008257754694803,RETAILER 7,STORE 32326,STORE TYPE 20,30039,"33.80,-84.03"
3609,1236369329652735987,RETAILER 1,STORE 01271,STORE TYPE 18,66604,"39.04,-95.73"
3610,1236807059763941145,RETAILER 1,STORE 23242,STORE TYPE 24,27360,"35.86,-80.10"
3611,1237383759630171443,RETAILER 4,STORE 15578,STORE TYPE 14,48302,"42.59,-83.29"
3612,1237595055721664514,RETAILER 1,STORE 29030,STORE TYPE 18,47274,"38.97,-85.94"
3613,1238065205649399761,RETAILER 1,STORE 12705,STORE TYPE 24,18810,"41.93,-76.51"
3614,1239552786342760791,RETAILER 6,STORE 09573,STORE TYPE 23,35209,"33.47,-86.81"
3615,1239646179223446633,RETAILER 1,STORE 16623,STORE TYPE 24,29340,"34.97,-81.59"
3616,1241172732022755086,RETAILER 6,STORE 17705,STORE TYPE 23,75633,"32.14,-94.27"
3617,1241622272472461586,RETAILER 1,STORE 33375,STORE TYPE 24,74467,"35.97,-95.39"
3618,1242190738760201665,RETAILER 6,STORE 17151,STORE TYPE 23,77584,"29.55,-95.35"
3619,1242373128987760682,RETAILER 1,STORE 02248,STORE TYPE 24,49230,"42.09,-84.22"
3620,1242695717179870333,RETAILER 1,STORE 12393,STORE TYPE 18,19123,"39.96,-75.15"
3621,1243028047018762640,RETAILER 1,STORE 08560,STORE TYPE 24,32137,"29.58,-81.22"
3622,1243623351708198177,RETAILER 1,STORE 18243,STORE TYPE 18,46350,"41.61,-86.72"
3623,1244149693410162846,RETAILER 1,STORE 28637,STORE TYPE 18,36526,"30.61,-87.86"
3624,1244407036785664901,RETAILER 1,STORE 29782,STORE TYPE 18,44094,"41.61,-81.38"
3625,1244693602731365052,RETAILER 1,STORE 33137,STORE TYPE 18,33980,"26.98,-82.05"
3626,1245051219860855049,RETAILER 1,STORE 26056,STORE TYPE 18,08401,"39.38,-74.45"
3627,1245401246267284921,RETAILER 6,STORE 26051,STORE TYPE 23,70454,"30.36,-90.36"
3628,1245599658552262268,RETAILER 1,STORE 13908,STORE TYPE 24,75092,"33.65,-96.70"
3629,1246301034391973576,RETAILER 1,STORE 31083,STORE TYPE 18,33463,"26.59,-80.13"
3630,1246376521002928464,RETAILER 1,STORE 19993,STORE TYPE 24,14485,"42.88,-77.60"
3631,1246392435352834525,RETAILER 7,STORE 32092,STORE TYPE 20,44241,"41.24,-81.35"
3632,1246823936557785477,RETAILER 6,STORE 03505,STORE TYPE 23,39232,"32.33,-90.09"
3633,1247308058685472860,RETAILER 1,STORE 33896,STORE TYPE 24,57533,"43.38,-99.42"
3634,1247428325549239596,RETAILER 1,STORE 25131,STORE TYPE 24,27030,"36.49,-80.63"
3635,1247585078813758931,RETAILER 6,STORE 18055,STORE TYPE 23,73132,"35.55,-97.63"
3636,1247667038816761904,RETAILER 1,STORE 06936,STORE TYPE 18,30047,"33.87,-84.11"
3637,1248236855931938854,RETAILER 1,STORE 32823,STORE TYPE 24,74331,"36.64,-94.94"
3638,1248792073073565050,RETAILER 4,STORE 13280,STORE TYPE 14,36606,"30.67,-88.11"
3639,1249099331204746552,RETAILER 1,STORE 24586,STORE TYPE 24,62939,"37.55,-88.98"
3640,1249394274958916378,RETAILER 1,STORE 21265,STORE TYPE 18,74631,"36.79,-97.31"
3641,1250399231155871031,RETAILER 1,STORE 25177,STORE TYPE 24,25320,"38.54,-81.63"
3642,1250680118031937714,RETAILER 6,STORE 28128,STORE TYPE 16,94553,"37.99,-122.14"
3643,1250838019786412849,RETAILER 1,STORE 24884,STORE TYPE 24,35057,"33.97,-86.94"
3644,1250848664439350993,RETAILER 1,STORE 28401,STORE TYPE 24,76020,"32.90,-97.56"
3645,1251594761373000616,RETAILER 1,STORE 05016,STORE TYPE 24,35160,"33.36,-86.05"
3646,1251797118175452784,RETAILER 7,STORE 14232,STORE TYPE 20,98370,"47.75,-122.63"
3647,1252385579303878760,RETAILER 1,STORE 04957,STORE TYPE 18,88201,"33.64,-104.40"
3648,1252952205573788513,RETAILER 6,STORE 29435,STORE TYPE 23,35661,"34.77,-87.56"
3649,1253179861271082684,RETAILER 4,STORE 14485,STORE TYPE 14,32225,"30.36,-81.51"
3650,1253274104567290511,RETAILER 1,STORE 31563,STORE TYPE 24,31302,"32.12,-81.34"
3651,1254024294585124835,RETAILER 1,STORE 23025,STORE TYPE 18,17268,"39.77,-77.58"
3652,1254116593882331350,RETAILER 7,STORE 25868,STORE TYPE 20,80909,"38.85,-104.78"
3653,1254919399926819708,RETAILER 6,STORE 00985,STORE TYPE 23,30223,"33.29,-84.28"
3654,1255501328105499030,RETAILER 6,STORE 20847,STORE TYPE 03,53406,"42.73,-87.86"
3655,1255574502958044777,RETAILER 1,STORE 21225,STORE TYPE 24,50219,"41.42,-92.90"
3656,1255631175726377465,RETAILER 1,STORE 03133,STORE TYPE 24,27295,"35.87,-80.31"
3657,1256061675960509947,RETAILER 1,STORE 09888,STORE TYPE 24,78582,"26.53,-98.74"
3658,1256110248863966433,RETAILER 1,STORE 20257,STORE TYPE 18,20747,"38.85,-76.88"
3659,1256160907154272085,RETAILER 6,STORE 29157,STORE TYPE 23,32327,"30.18,-84.31"
3660,1257386299859072490,RETAILER 1,STORE 12627,STORE TYPE 24,49738,"44.70,-84.61"
3661,1257616001313558317,RETAILER 7,STORE 20163,STORE TYPE 20,95823,"38.47,-121.44"
3662,1258157010132547902,RETAILER 6,STORE 29495,STORE TYPE 23,57701,"44.15,-103.21"
3663,1258375499122863724,RETAILER 1,STORE 12951,STORE TYPE 24,44413,"40.84,-80.55"
3664,1258466792734950678,RETAILER 1,STORE 19861,STORE TYPE 15,43907,"40.25,-81.02"
3665,1258836063435399396,RETAILER 1,STORE 32555,STORE TYPE 24,62703,"39.76,-89.63"
3666,1259172259063016713,RETAILER 1,STORE 03084,STORE TYPE 24,37110,"35.65,-85.74"
3667,1259206593005035498,RETAILER 1,STORE 10979,STORE TYPE 24,92230,"33.91,-116.77"
3668,1260365089771577665,RETAILER 1,STORE 09771,STORE TYPE 24,76247,"33.10,-97.34"
3669,1260390179046679591,RETAILER 4,STORE 23273,STORE TYPE 14,53151,"42.97,-88.10"
3670,1261055596543800001,RETAILER 7,STORE 16683,STORE TYPE 20,30052,"33.82,-83.89"
3671,1261141606572342407,RETAILER 6,STORE 31517,STORE TYPE 23,28390,"35.22,-78.96"
3672,1261440608206380353,RETAILER 6,STORE 33788,STORE TYPE 23,93535,"34.71,-117.86"
3673,1262438527391953728,RETAILER 1,STORE 22265,STORE TYPE 24,44201,"41.03,-81.18"
3674,1262799211418684280,RETAILER 6,STORE 10661,STORE TYPE 23,47250,"38.82,-85.35"
3675,1263112460232199177,RETAILER 7,STORE 26920,STORE TYPE 20,30013,"33.65,-83.97"
3676,1263274861808235315,RETAILER 6,STORE 17177,STORE TYPE 23,46037,"39.96,-85.95"
3677,1263316620812566211,RETAILER 7,STORE 32089,STORE TYPE 20,33853,"27.90,-81.58"
3678,1263658101433756660,RETAILER 7,STORE 05580,STORE TYPE 20,28314,"35.05,-79.03"
3679,1263789794460214537,RETAILER 1,STORE 13731,STORE TYPE 24,50047,"41.46,-93.47"
3680,1263980211690314688,RETAILER 1,STORE 31263,STORE TYPE 24,40741,"37.14,-84.13"
3681,1264021406984802274,RETAILER 1,STORE 18524,STORE TYPE 24,43947,"39.96,-80.79"
3682,1264510824434854481,RETAILER 1,STORE 11050,STORE TYPE 24,72736,"36.41,-94.47"
3683,1265998550764943730,RETAILER 1,STORE 21855,STORE TYPE 24,35768,"34.77,-86.10"
3684,1267595303201865359,RETAILER 1,STORE 10544,STORE TYPE 24,13157,"43.21,-75.72"
3685,1268098554585714410,RETAILER 6,STORE 05343,STORE TYPE 23,79119,"35.11,-102.02"
3686,1268507984358559799,RETAILER 1,STORE 23689,STORE TYPE 24,38305,"35.70,-88.77"
3687,1268513848826715493,RETAILER 1,STORE 16192,STORE TYPE 24,51201,"43.18,-95.87"
3688,1268607164624838945,RETAILER 6,STORE 02437,STORE TYPE 23,04901,"44.54,-69.57"
3689,1268666598830022439,RETAILER 4,STORE 26959,STORE TYPE 14,90280,"33.94,-118.19"
3690,1269365581842600030,RETAILER 1,STORE 30744,STORE TYPE 18,75090,"33.60,-96.55"
3691,1270082058803161716,RETAILER 1,STORE 04076,STORE TYPE 24,24401,"38.13,-79.09"
3692,1270922130221770856,RETAILER 6,STORE 08686,STORE TYPE 23,67205,"37.75,-97.42"
3693,1271149596321917510,RETAILER 1,STORE 02069,STORE TYPE 24,37920,"35.91,-83.86"
3694,1271364413609777458,RETAILER 1,STORE 04728,STORE TYPE 18,84401,"41.22,-112.04"
3695,1272770772062232598,RETAILER 1,STORE 33670,STORE TYPE 24,40033,"37.54,-85.23"
3696,1273276414829169485,RETAILER 1,STORE 27348,STORE TYPE 24,77872,"30.88,-96.14"
3697,1273611688443302536,RETAILER 6,STORE 18150,STORE TYPE 23,65560,"37.60,-91.50"
3698,1273690546681669310,RETAILER 6,STORE 25449,STORE TYPE 23,78154,"29.55,-98.26"
3699,1274527168915651149,RETAILER 1,STORE 19982,STORE TYPE 24,25704,"38.31,-82.54"
3700,1274531076235565375,RETAILER 1,STORE 26398,STORE TYPE 24,28016,"35.31,-81.28"
3701,1275525289572132810,RETAILER 1,STORE 05155,STORE TYPE 24,38655,"34.33,-89.47"
3702,1275593117167407697,RETAILER 1,STORE 24836,STORE TYPE 24,03048,"42.74,-71.76"
3703,1275852466489865819,RETAILER 6,STORE 00734,STORE TYPE 23,38237,"36.36,-88.84"
3704,1277190346721199340,RETAILER 1,STORE 32579,STORE TYPE 18,74063,"36.15,-96.20"
3705,1277461610700292648,RETAILER 1,STORE 18127,STORE TYPE 18,76901,"31.50,-100.98"
3706,1277663138235321869,RETAILER 1,STORE 30202,STORE TYPE 24,78610,"30.08,-97.84"
3707,1278117924766235796,RETAILER 1,STORE 11877,STORE TYPE 24,95977,"39.18,-121.29"
3708,1278359786246125663,RETAILER 1,STORE 17898,STORE TYPE 24,62401,"39.12,-88.56"
3709,1279259563415156281,RETAILER 6,STORE 05152,STORE TYPE 23,77023,"29.72,-95.32"
3710,1279836948465537941,RETAILER 6,STORE 21682,STORE TYPE 23,72560,"35.85,-92.09"
3711,1280902312864571606,RETAILER 1,STORE 16227,STORE TYPE 24,61301,"41.40,-89.08"
3712,1281456107590745464,RETAILER 1,STORE 18808,STORE TYPE 18,30331,"33.71,-84.54"
3713,1281538771332647810,RETAILER 1,STORE 22299,STORE TYPE 24,36022,"32.62,-86.41"
3714,1281877299618921815,RETAILER 4,STORE 00630,STORE TYPE 14,92691,"33.61,-117.67"
3715,1282485041747326872,RETAILER 1,STORE 16746,STORE TYPE 24,27544,"36.20,-78.45"
3716,1282712435892142316,RETAILER 6,STORE 25313,STORE TYPE 23,30344,"33.68,-84.46"
